blueprint_id,semantic_pair,motif,mutation_kind,field_count,fields,expression,unresolved_fields,contract_drift_fields,field_routes,gate_decision
a7ls28b_7500546e5740c3a7,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b09063f2bfdd8eee,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_667a1faab5bbece3,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_1f0948dc717eda55,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,96)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_29eb5239c50b7c26,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,168)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_c5c39857312d94d9,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,240)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_f60797df849646ba,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_497b8872a7191bf1,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),Sign(TSRank(leverage_crowding_state,24)))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_f035e7f20b85d5c4,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,4)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_91282830e1fe2632,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_d3064cc51c41b1bb,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_3833f7a32feca114,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_2fdd5d89aa92986f,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_d46dc9a024a4ca48,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,96)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_65369c2710e3830e,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,168)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_5505b83257cc650c,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,240)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b81f46ec88f3491d,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_a3dcddbb334dd592,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),Sign(TSRank(stress_proxy_state,24)))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_334f252c61638e54,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,4))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_62a97dbca616d18a,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,8))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0641e2a3d374c505,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,24))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_7aee6f513dda35a2,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,48))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_092bb0d6ade83e95,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,72))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_c3c60c419fcf2176,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,96))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_ad755bc607afb783,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,168))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b6b7457d85336c16,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,240))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_9df05f6bb1c526bf,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,336))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_4e85c057b101973a,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,504))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_2d5b26a9bb219c20,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,4)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_8b7de2ed6ad4d4f7,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,8)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_6f995aac61d90439,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,12)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_34f627afc0b39399,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,24)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_1c7a2719f88030d6,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,48)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_330fd6aa8b5fbc65,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,72)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_35b5218eaed081eb,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,96)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b012fa04562ef721,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,168)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_6708148bf8426583,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,240)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_cacd38ad5f29c113,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,336)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0e5a1f645d240990,open_interest_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,504)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e5c79e32de935898,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,4)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_1f7a74cb82e36e51,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_00c172ab05ea8a40,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_c08cddfcbc4d00ec,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_3de165b3ab975341,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_68c56ca2a0996ed9,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,96)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0034436f57ee312c,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,168)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_ebb09bec34f8a254,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,240)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0334b7064f0cbb1f,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_ddf0364cbf2b8e3a,open_interest_like|positioning_like|regime_state,seed_gated_sign,window_grid,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),Sign(TSRank(liquidity_cycle_state,168)))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_dee88fe8dc2139a0,basis_premium_like|positioning_like,signed_spread,window_grid,2,premium_abs_state;top_long_short_position_ratio_mean,"Mul(Sub(CSRank(Delta(premium_abs_state,8)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,4))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6)))))",,premium_abs_state,premium_abs_state:derived_dep_generated;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
