field_id,lineage_kind,source_fields,transform,window_hours,PIT/source_lag,source_path,lineage_status
Delta_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_72h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSMean,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,TSStd,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Delta,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,Decay,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMin,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,RollingMax,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_96h__agg_sell_notional_share,rolling_self_reproduction,agg_sell_notional_share,ZScore,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSMean,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSStd,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Delta,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Decay,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMin,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMax,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_4h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,ZScore,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSMean,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSStd,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Delta,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Decay,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMin,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMax,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_8h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,ZScore,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSMean,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSStd,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Delta,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Decay,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMin,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMax,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,ZScore,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMin,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
