field_id,source_field,representation_id,feature_family,frequency,PIT/source_lag,registry_status,search_allowed,runtime_loaded,runtime_entrypoint,consumer_lane,primitive_eligible,portfolio_mapping,notes
RollingMax_96h__agg_price_range_bps,agg_price_range_bps,agg_derived::rolling_self_reproduction::RollingMax,price_microstructure,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_price_range_bps_max_24h,agg_price_range_bps_max_24h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_price_range_bps_max_4h,agg_price_range_bps_max_4h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_price_std,agg_price_std,agg_derived::rolling_self_reproduction::RollingMax,price_microstructure,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_quantity,agg_quantity,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_quantity_sum_24h,agg_quantity_sum_24h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_quantity_sum_4h,agg_quantity_sum_4h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_sell_agg_trade_count,agg_sell_agg_trade_count,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_sell_notional,agg_sell_notional,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_sell_notional_share,agg_sell_notional_share,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_sell_quantity,agg_sell_quantity,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_sell_underlying_trade_count,agg_sell_underlying_trade_count,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_sell_vwap,agg_sell_vwap,agg_derived::rolling_self_reproduction::RollingMax,price_microstructure,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_aggressor_notional,agg_signed_aggressor_notional,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_aggressor_quantity,agg_signed_aggressor_quantity,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_flow_z_24h,agg_signed_flow_z_24h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_notional_sum_24h,agg_signed_notional_sum_24h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_notional_sum_4h,agg_signed_notional_sum_4h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_quantity_sum_24h,agg_signed_quantity_sum_24h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_signed_quantity_sum_4h,agg_signed_quantity_sum_4h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count,agg_trade_count,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_100_1k,agg_trade_count_100_1k,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_100k_1m,agg_trade_count_100k_1m,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_10k_100k,agg_trade_count_10k_100k,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_1k_10k,agg_trade_count_1k_10k,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_gt_1m,agg_trade_count_gt_1m,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_le_100,agg_trade_count_le_100,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_sum_24h,agg_trade_count_sum_24h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_trade_count_sum_4h,agg_trade_count_sum_4h,agg_derived::rolling_self_reproduction::RollingMax,rolling,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_underlying_trade_count,agg_underlying_trade_count,agg_derived::rolling_self_reproduction::RollingMax,activity_liquidity,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_universe_large_notional,agg_universe_large_notional,agg_derived::rolling_self_reproduction::RollingMax,cross_symbol,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_universe_notional,agg_universe_notional,agg_derived::rolling_self_reproduction::RollingMax,cross_symbol,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_universe_signed_notional,agg_universe_signed_notional,agg_derived::rolling_self_reproduction::RollingMax,cross_symbol,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_volume_imbalance,agg_volume_imbalance,agg_derived::rolling_self_reproduction::RollingMax,flow,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_vwap,agg_vwap,agg_derived::rolling_self_reproduction::RollingMax,price_microstructure,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMax_96h__agg_vwap_close_bps,agg_vwap_close_bps,agg_derived::rolling_self_reproduction::RollingMax,price_microstructure,1h,+96h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_avg_agg_trade_notional,agg_avg_agg_trade_notional,agg_derived::rolling_self_reproduction::RollingMin,activity_liquidity,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_derived::rolling_self_reproduction::RollingMin,rolling,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_avg_trade_notional_4h,agg_avg_trade_notional_4h,agg_derived::rolling_self_reproduction::RollingMin,rolling,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_avg_underlying_trade_notional,agg_avg_underlying_trade_notional,agg_derived::rolling_self_reproduction::RollingMin,activity_liquidity,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_avg_underlying_trades_per_agg,agg_avg_underlying_trades_per_agg,agg_derived::rolling_self_reproduction::RollingMin,other,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_btcusdt_flow_imbalance_4h,agg_btcusdt_flow_imbalance_4h,agg_derived::rolling_self_reproduction::RollingMin,cross_symbol,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
RollingMin_12h__agg_buy_agg_trade_count,agg_buy_agg_trade_count,agg_derived::rolling_self_reproduction::RollingMin,flow,1h,+12h specification lag,A7V1_DERIVED_SPEC_ARCHIVED_SOURCE,false,false,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v1_feature_registry_and_smoke.py,A7V_AGG_AWARE_OPT_IN_DRYRUN,false,not_mapped_current_epoch,Static spec only; historical A7V1 authorization did not permit full search.
